State,LGA,Ward,PU-Code,PU-Name,Accredited_Voters,Registered_Voters,Results_Found,Transcription_Count,Result_Sheet_Stamped,Result_Sheet_Corrected,Result_Sheet_Invalid,Result_Sheet_Unclear,Result_Sheet_Unsigned,APC,LP,PDP,NNPP,Results_File
OSUN,IREPODUN,BARA 'A',29-20-06-001,KONDA ILOBU,220,494,TRUE,0,TRUE,FALSE,FALSE,FALSE,TRUE,162,0,215,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/20/ward/05/pu/010/010-1677421648.pdf
OSUN,IREPODUN,BARA 'B',29-20-07-001,METHODIST PRY. SCHOOL,370,838,TRUE,0,FALSE,FALSE,FALSE,FALSE,TRUE,71,6,144,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/20/ward/06/pu/012/012-1677410350.pdf
OSUN,IREPODUN,ELERIN 'A',29-20-08-002,AKAPARO COMPOUND,111,285,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/20/ward/07/pu/006/006-1677406385.pdf
OSUN,IREPODUN,ELERIN 'B',29-20-09-001,ASIKAN COMP.,154,396,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/20/ward/08/pu/011/011-1677412680.pdf
OSUN,IREPODUN,ELERIN 'B',29-20-09-002,ASIKAN COMP.,154,396,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/20/ward/08/pu/011/011-1677412680.pdf
OSUN,IREPODUN,ELERIN 'B',29-20-09-003,ASIKAN COMP.,154,396,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/20/ward/08/pu/011/011-1677412680.pdf
OSUN,IREPODUN,ELERIN 'B',29-20-09-004,ASIKAN COMP.,154,396,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,73,1,171,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/20/ward/08/pu/011/011-1677412680.pdf
OSUN,IREPODUN,ELERIN 'C',29-20-09-008,"HEALTH CENTRAL OSOGBO ROAD, ERIN",202,576,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/20/ward/09/pu/008/008-1677426913.pdf
OSUN,IREPODUN,ELERIN 'C',29-20-09-009,"HEALTH CENTRAL OSOGBO ROAD, ERIN",202,576,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/20/ward/09/pu/008/008-1677426913.pdf
OSUN,IREPODUN,ELERIN 'C',29-20-09-010,ARIJE,98,330,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3723/ward/24598/pu/98906/98906-1677508704.pdf
OSUN,IREPODUN,ELERIN 'C',29-20-09-011,JOLOORO,173,463,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/20/ward/09/pu/011/011-1677426744.pdf
OSUN,IREPODUN,ELERIN 'D',29-20-10-004,ASEGI AREA,158,371,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/20/ward/10/pu/004/004-1677418148.pdf
OSUN,IREPODUN,ELERIN 'E',29-20-11-002,"A.U.D. PRY. SCHOOL,ERIN",127,442,TRUE,0,TRUE,FALSE,FALSE,FALSE,TRUE,61,0,66,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/20/ward/11/pu/002/002-1677406965.pdf
OSUN,IREPODUN,ELERIN 'E',29-20-11-009,"A.U.D PRY. SCHOOL, ERIN",143,464,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/20/ward/11/pu/009/009-1677407532.pdf
OSUN,IREWOLE,ELERIN 'E',29-21-01-001,MAGBON,112,271,TRUE,0,TRUE,FALSE,FALSE,FALSE,TRUE,225,0,135,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/20/ward/11/pu/011/011-1677407499.pdf
OSUN,IREWOLE,IKIRE 'A',29-21-01-005,"MORINGBERE HALL, OPEN SPACE",241,494,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/21/ward/01/pu/005/005-1677372836.pdf
OSUN,IREWOLE,IKIRE 'A',29-21-01-009,"OKE AWO JUNCTION, IKIRE",347,805,TRUE,0,TRUE,FALSE,FALSE,FALSE,TRUE,194,2,140,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/21/ward/01/pu/009/009-1677361847.pdf
OSUN,IREWOLE,IKIRE 'A',29-21-01-011,"JIFAROLO OPEN SPACE, IKIRE",312,683,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/21/ward/01/pu/011/011-1677361264.pdf
OSUN,IREWOLE,IKIRE 'B',29-21-02-003,"OLUKUNLE OJA OPEN SPACE, OPEYEMI AREA",286,695,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/21/ward/02/pu/003/003-1677360468.pdf
OSUN,IREWOLE,IKIRE 'B',29-21-02-007,"AGBONGBON OPEN SPACE, ABATA STREAM AREA",196,401,TRUE,0,TRUE,TRUE,FALSE,FALSE,TRUE,112,1,96,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/21/ward/02/pu/007/007-1677364008.pdf
OSUN,IREWOLE,IKIRE 'C',29-21-03-003,"FALABI OPEN SPACE, ODEADIE, IKIRE",246,546,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/21/ward/03/pu/003/003-1677364249.pdf
OSUN,IREWOLE,IKIRE 'C',29-21-03-004,"SAGBA OPEN SPACE, ODEADIE, IKIRE",278,556,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/21/ward/03/pu/004/004-1677365466.pdf
OSUN,IREWOLE,IKIRE 'D',29-21-04-001,"KUJOGBO OPEN SPACE, OKEOLA, IKIRE",366,766,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/21/ward/04/pu/001/001-1677365833.pdf
OSUN,IREWOLE,IKIRE 'D',29-21-04-003,"OLUWATA OPEN SPACE, OKEOLA, IKIRE II",197,423,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/21/ward/04/pu/003/003-1677362200.pdf
OSUN,IREWOLE,IKIRE 'D',29-21-04-004,"OLUOFINRIN MARKET, OLUOFINRIN, IKIRE I",354,816,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,177,1,146,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/21/ward/04/pu/004/004-1677367978.pdf
OSUN,IREWOLE,IKIRE 'D',29-21-04-005,"OLUOFINRIN MARKET, OLUOFINRIN, IKIRE II",276,654,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/21/ward/04/pu/005/005-1677368592.pdf
OSUN,IREWOLE,IKIRE 'E',29-21-05-008,"AMUKUKU, AMUKUKU AREA",399,846,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/21/ward/05/pu/008/008-1677363712.pdf
OSUN,IREWOLE,IKIRE 'F',29-21-06-005,"ASUPOTO OPEN SPACE, BASE, IKIRE",260,589,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/21/ward/06/pu/005/005-1677360515.pdf
OSUN,IREWOLE,IKIRE 'G',29-21-07-005,"AKOGUN OPEN SPACE, OKE ADA AREA",157,370,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/21/ward/07/pu/005/005-1677364238.pdf
OSUN,IREWOLE,IKIRE 'G',29-21-07-006,"OYEPO OPEN SPACE, OKE ADA AREA",405,770,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/21/ward/07/pu/006/006-1677374348.pdf
OSUN,IREWOLE,IKIRE 'G',29-21-07-007,"C.H.S. OKE-ADA, OKE ADA AREA",281,595,TRUE,0,TRUE,TRUE,FALSE,FALSE,TRUE,173,0,76,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/21/ward/07/pu/007/007-1677374501.pdf
OSUN,IREWOLE,IKIRE 'H',29-21-08-001,"OLOGUNGUN OPEN SPACE, OLOGUNGUN AREA",373,775,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/21/ward/08/pu/001/001-1677380649.pdf
OSUN,IREWOLE,IKIRE 'H',29-21-08-004,"ODEGADE OPEN SPACE, OKEODO AREA",290,569,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/21/ward/08/pu/004/004-1677375722.pdf
OSUN,IREWOLE,IKIRE 'I',29-21-09-002,"OLORISA OKO SQUARE, OLORISA OKO AREA",316,722,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/21/ward/09/pu/002/002-1677366886.pdf
OSUN,IREWOLE,IKIRE 'I',29-21-09-005,"ONIKINNIHUN OPEN SPACE, ONIKINIHUN AREA",281,601,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/21/ward/09/pu/005/005-1677365234.pdf
OSUN,IREWOLE,IKIRE 'I',29-21-09-006,"OBADA COURT, OBADA COURT",325,717,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,159,0,159,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/21/ward/09/pu/006/006-1677373172.pdf
OSUN,IREWOLE,IKIRE 'I',29-21-09-009,"S.S. PETER AND PAUL, SUNMOYE PRY. SCHOOL AREA",374,978,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/21/ward/09/pu/009/009-1677371275.pdf
OSUN,IREWOLE,IKIRE 'J',29-21-10-003,"A.U.D. SCHOOL, AGBORA, AGBORA VILLAGE",322,759,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/21/ward/10/pu/003/003-1677364094.pdf
OSUN,IREWOLE,IKIRE 'K',29-21-11-003,"A.D.C SCHOOL, DAGBOLU VILLAGE I",127,275,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/21/ward/11/pu/003/003-1677358590.pdf
OSUN,IREWOLE,IKIRE 'K',29-21-11-023,"A.U.D. ODESILO VILLAGE, ODESILO",140,350,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/21/ward/11/pu/023/023-1677360121.pdf
OSUN,ISOKAN,OLUKOYI (OJA-OSUN),29-22-01-004,OLODE ORIOKE,325,804,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/22/ward/01/pu/004/004-1677413239.pdf
OSUN,ISOKAN,OSA IKOYI (OLOKE),29-22-02-001,"ST. DAVID'S PRY. SCHOOL, IKOYI",334,773,TRUE,0,TRUE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/22/ward/02/pu/001/001-1677424867.pdf
OSUN,ISOKAN,ASALU IKOYI,29-22-03-004,DISPENSARY,301,750,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3725/ward/24614/pu/99062/99062-1677657609.pdf
OSUN,ISOKAN,ASALU IKOYI,29-22-03-006,ST. ANTHONY GRAMMAR SCHOOL,361,874,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/22/ward/03/pu/006/006-1677371146.pdf
OSUN,ISOKAN,ORANRAN WARD,29-22-04-005,"ST. MARY'S PRIMARY SCHOOL, ORANRAN II",155,448,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/22/ward/04/pu/005/005-1677422636.pdf
OSUN,ISOKAN,ORANRAN WARD,29-22-04-006,ORAN OLUMELO,244,451,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/22/ward/04/pu/006/006-1677358678.pdf
OSUN,ISOKAN,ALAPOMU  I (ODO-OSUN),29-22-06-003,LAGBAJA NEW POST OFFICE,274,750,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/22/ward/06/pu/003/003-1677408095.pdf
OSUN,ISOKAN,ALAPOMU  I (ODO-OSUN),29-22-06-006,"HEALTH OFFICE, APOMU",309,900,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,191,5,97,2,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/22/ward/06/pu/006/006-1677414123.pdf
OSUN,ISOKAN,ALAPOMU  II,29-22-07-005,OKE JAGO,279,750,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/22/ward/07/pu/005/005-1677409156.pdf
OSUN,ISOKAN,ASALU (MOGIMOGI),29-22-08-001,QUARRY AREA I,309,953,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3725/ward/24619/pu/99088/99088-1677525101.pdf
OSUN,ISOKAN,ASALU (MOGIMOGI),29-22-08-006,"A.D.C PRY. SCHOOL, APOMU",293,891,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3725/ward/24619/pu/99093/99093-1677580415.pdf
OSUN,ISOKAN,OOSA ADIFA,29-22-09-004,EJEMU HALL,390,982,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/22/ward/09/pu/004/004-1677363145.pdf
OSUN,ISOKAN,AWALA  I,29-22-10-001,ELEBENLA,138,373,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/22/ward/10/pu/001/001-1677406673.pdf
OSUN,ISOKAN,AWALA  I,29-22-10-004,"A.D.C PRY. SCHOOL, ONIKOOKO",160,382,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/22/ward/10/pu/004/004-1677407333.pdf
OSUN,ISOKAN,AWALA  I,29-22-10-006,"MARKET SQUARE, EGBEDA OKO",193,743,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3725/ward/24621/pu/99107/99107-1677592827.pdf
OSUN,ISOKAN,AWALA  II,29-22-11-004,"A.D.C PRY. SCHOOL, OJA -OOSA",305,692,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/22/ward/11/pu/004/004-1677361514.pdf
OSUN,IWO,ISALE OBA  I,29-23-01-002,"A.U.D. PRY. SCHOOL, AKINFENWA II",280,675,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,103,6,48,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/23/ward/01/pu/002/002-1677364117.pdf
OSUN,IWO,ISALE OBA  I,29-23-01-005,OLOOLA  I,255,456,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,139,0,85,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/23/ward/01/pu/005/005-1677366600.pdf
OSUN,IWO,ISALE OBA  III,29-23-03-002,"BAPTIST PRY. SCHOOL, OKE-ODO II",239,840,TRUE,0,TRUE,FALSE,FALSE,FALSE,TRUE,105,22,92,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/23/ward/03/pu/002/002-1677372302.pdf
OSUN,IWO,ISALE OBA  III,29-23-03-003,"D.C. PRY. SCHOOL, AJANGBALA I",265,647,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/23/ward/03/pu/003/003-1677388331.pdf
OSUN,IWO,ISALE OBA  III,29-23-03-007,HOSPITAL ROAD  JUNCTION,267,750,TRUE,0,TRUE,TRUE,FALSE,FALSE,TRUE,165,8,74,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/23/ward/03/pu/007/007-1677371549.pdf
OSUN,IWO,ISALE OBA  III,29-23-03-009,PAAKU,240,798,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/23/ward/03/pu/009/009-1677392141.pdf
OSUN,IWO,ISALE OBA  IV,29-23-04-001,"D.C. PRY. SCHOOL, OKE-OLA I",284,815,TRUE,0,TRUE,FALSE,FALSE,FALSE,TRUE,146,0,118,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/23/ward/04/pu/001/001-1677385008.pdf
OSUN,IWO,MOLETE  I,29-23-05-002,AJIGBAAGUN II,195,408,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/23/ward/05/pu/002/002-1677361284.pdf
OSUN,IWO,MOLETE  I,29-23-05-003,AJIGBAAGUN III,120,257,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/23/ward/05/pu/003/003-1677371572.pdf
OSUN,IWO,MOLETE  III,29-23-07-003,"OPEN SPACE, OPPOSITE TRANSFOMER",281,750,TRUE,0,TRUE,FALSE,FALSE,FALSE,TRUE,139,11,121,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/23/ward/07/pu/003/003-1677392791.pdf
OSUN,IWO,MOLETE  III,29-23-07-006,"METHODIST UNITED GRAMMAR SCHOOL, ARAROMI",302,774,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/23/ward/07/pu/006/006-1677379275.pdf
OSUN,IWO,MOLETE  III,29-23-07-011,AGO OGUNRINDE,233,450,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/23/ward/07/pu/011/011-1677367137.pdf
OSUN,IWO,OKE-ADAN  I,29-23-08-002,JAGUN ILU STREET II,155,366,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/23/ward/08/pu/002/002-1677386593.pdf
OSUN,IWO,OKE-ADAN  I,29-23-08-003,OLD COUNCIL  1,261,564,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,1009,6,58,890,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/23/ward/08/pu/003/003-1677375031.pdf
OSUN,IWO,OKE-ADAN  I,29-23-08-004,OLD COUNCIL  II,248,777,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/23/ward/08/pu/004/004-1677383217.pdf
OSUN,IWO,OKE-ADAN  I,29-23-08-006,OLUMODAN,241,838,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/23/ward/08/pu/006/006-1677386621.pdf
OSUN,IWO,OKE-ADAN  II,29-23-09-007,IDI-OSE,289,596,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/23/ward/09/pu/007/007-1677372356.pdf
OSUN,IWO,OKE-ADAN  III,29-23-10-003,OLOKOBI/OLOMI,332,710,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/23/ward/10/pu/003/003-1677385635.pdf
OSUN,IWO,OKE-ADAN  III,29-23-10-004,"BAPTIST PRY. SCHOOL, FEESU I",243,750,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/23/ward/10/pu/004/004-1677375282.pdf
OSUN,IWO,OKE-ADAN  III,29-23-10-007,"A.U.D. PRY. SCHOOL, ARAROMI I",290,787,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/23/ward/10/pu/007/007-1677380462.pdf
OSUN,IWO,OKE-ADAN  III,29-23-10-008,"A.U.D PRY. SCHOOL, ARAROMI II",179,511,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/23/ward/10/pu/008/008-1677380868.pdf
OSUN,IWO,GIDIGBO  I,29-23-11-004,MOSABI,313,740,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/23/ward/11/pu/004/004-1677387717.pdf
OSUN,IWO,GIDIGBO  I,29-23-11-005,"BAPTIST PRY. SCHOOL, AIPATE I",301,822,TRUE,0,TRUE,FALSE,FALSE,FALSE,TRUE,145,20,125,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/23/ward/11/pu/005/005-1677381437.pdf
OSUN,IWO,GIDIGBO  II,29-23-12-003,AJAKOORE III,184,399,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/23/ward/12/pu/003/003-1677361848.pdf
OSUN,IWO,GIDIGBO  II,29-23-12-011,ODE-OFE I,187,449,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/23/ward/12/pu/011/011-1677396513.pdf
OSUN,IWO,GIDIGBO  III,29-23-13-002,"D.C. PRY. SCHOOL, OKE-IFA II",283,701,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/23/ward/13/pu/002/002-1677394302.pdf
OSUN,IWO,GIDIGBO  III,29-23-13-006,"BAPTIST HIGH SCHOOL, ADEKE I",314,975,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/23/ward/13/pu/006/006-1677388253.pdf
OSUN,IWO,GIDIGBO  III,29-23-13-007,"BAPTIST HIGH SCHOOL, ADEKE II",248,703,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/23/ward/13/pu/007/007-1677397794.pdf
OSUN,IWO,OKE-OBA  I,29-23-14-001,"BAPTIST PRY. SCHOOL, AGBERIRE VILLAGE I",273,563,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3726/ward/24636/pu/99230/99230-1677495361.pdf
OSUN,IWO,OKE-OBA  II,29-23-15-001,"D.C. PRY. SCHOOL, ELEMO VILLAGE",274,734,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/23/ward/15/pu/001/001-1677374303.pdf
OSUN,IWO,OKE-OBA  II,29-23-15-003,"D.C. PRY. SCHOOL, OLOBA OGUNDIRAN VILLAGE",144,331,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/23/ward/15/pu/003/003-1677363033.pdf
OSUN,IWO,OKE-OBA  II,29-23-15-016,"N.U.D. PRY. SCHOOL, OLOOLA VILLAGE",203,447,TRUE,0,TRUE,FALSE,FALSE,FALSE,TRUE,59,4,135,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/23/ward/15/pu/016/016-1677363856.pdf
OSUN,IWO,OKE-OBA  II,29-23-15-017,JATO VILLAGE,75,170,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/23/ward/15/pu/017/017-1677362748.pdf
OSUN,OBOKUN,IBOKUN,29-24-01-001,POST OFFICE,383,903,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/24/ward/01/pu/001/001-1677366684.pdf
OSUN,OBOKUN,IBOKUN,29-24-01-004,IBOKUN CATHOLIC PRY. SCHOOL,414,958,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/24/ward/01/pu/004/004-1677372693.pdf
OSUN,OBOKUN,IBOKUN,29-24-01-005,IBOKUN L.A. GRAMMAR SCHOOL,415,860,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/24/ward/01/pu/005/005-1677365851.pdf
OSUN,OBOKUN,IBOKUN,29-24-01-009,IBOKUN ISALE ALFA,399,845,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/24/ward/01/pu/009/009-1677367426.pdf
OSUN,OBOKUN,IPETU-ILE/ADAOWODE,29-24-02-001,IPETU-ILE METHODIST PRY. SCHOOL I,214,497,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/24/ward/02/pu/001/001-1677370401.pdf
