State,LGA,Ward,PU-Code,PU-Name,Accredited_Voters,Registered_Voters,Results_Found,Transcription_Count,Result_Sheet_Stamped,Result_Sheet_Corrected,Result_Sheet_Invalid,Result_Sheet_Unclear,Result_Sheet_Unsigned,APC,LP,PDP,NNPP,Results_File,Full_Location,Latitude,Longitude,Latitude_rad,Longitude_rad,Cluster_500m,Cluster_1000m,Cluster_2000m
OSUN,IFE SOUTH,KERE,29-16-09-005,"ST. AGNES PRY. SCHOOL, IPONRIN",103,313,True,-1,False,False,False,False,UNKNOWN,50,0,50,3,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/09/pu/005/005-1677368745.pdf,"ST. AGNES PRY. SCHOOL, IPONRIN, KERE, IFE SOUTH, OSUN, Nigeria",7.281028,4.514155,0.1270779115298977,0.07878686769536462,-1,-1,-1
OSUN,IFE SOUTH,KERE,29-16-09-006,CAMP OJA,183,485,True,-1,False,False,False,False,UNKNOWN,89,0,89,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/09/pu/006/006-1677366144.pdf,"CAMP OJA, KERE, IFE SOUTH, OSUN, Nigeria",7.2592087,4.5057333,0.1266970929044173,0.07863988130174943,-1,-1,-1
OSUN,IFE SOUTH,KERE,29-16-09-007,"L.A. SCHOOL, OLORUNDA I",141,456,True,-1,False,False,False,False,UNKNOWN,84,2,39,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/09/pu/007/007-1677368789.pdf,"L.A. SCHOOL, OLORUNDA I, KERE, IFE SOUTH, OSUN, Nigeria",7.2588298,4.4930141,0.12669047985188148,0.07841788938352975,-1,-1,-1
OSUN,IFE SOUTH,KERE,29-16-09-009,KERE ORISUNBARE,110,536,True,-1,False,False,False,False,UNKNOWN,27,9,68,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/09/pu/009/009-1677363399.pdf,"KERE ORISUNBARE, KERE, IFE SOUTH, OSUN, Nigeria",7.2592087,4.5057333,0.1266970929044173,0.07863988130174943,-1,-1,-1
OSUN,IFE SOUTH,KERE,29-16-09-010,"PRY SCHOOL, ABA OGUNLEYE",99,288,True,-1,False,False,False,False,UNKNOWN,38,3,54,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/09/pu/010/010-1677367062.pdf,"PRY SCHOOL, ABA OGUNLEYE, KERE, IFE SOUTH, OSUN, Nigeria",7.2592087,4.5057333,0.1266970929044173,0.07863988130174943,-1,-1,-1
OSUN,IFE SOUTH,ABIRI OGUDU,29-16-10-001,"COOP. STORE AREA, ABIRI VILLAGE",252,738,True,-1,False,True,False,False,UNKNOWN,114,38,90,5,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/10/pu/001/001-1677366231.pdf,"COOP. STORE AREA, ABIRI VILLAGE, ABIRI OGUDU, IFE SOUTH, OSUN, Nigeria",7.4848833,4.6285509,0.1306358577125385,0.08078345280114681,-1,-1,-1
OSUN,IFE SOUTH,ABIRI OGUDU,29-16-10-002,"PRY. SCHOOL, ABA OBA",79,307,True,-1,False,False,False,False,UNKNOWN,43,4,30,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/10/pu/002/002-1677364200.pdf,"PRY. SCHOOL, ABA OBA, ABIRI OGUDU, IFE SOUTH, OSUN, Nigeria",7.3599797,4.6553679,0.1284558786449445,0.08125149774665412,64,62,59
OSUN,IFE SOUTH,ABIRI OGUDU,29-16-10-003,"ST. MICHAEL PRY SCHOOL, ABA IWO",152,445,True,-1,False,False,False,False,UNKNOWN,95,2,54,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/10/pu/003/003-1677372824.pdf,"ST. MICHAEL PRY SCHOOL, ABA IWO, ABIRI OGUDU, IFE SOUTH, OSUN, Nigeria",7.3599797,4.6553679,0.1284558786449445,0.08125149774665412,64,62,59
OSUN,IFE SOUTH,ABIRI OGUDU,29-16-10-004,GBAFARI VILLAGE,188,498,True,-1,False,False,False,False,UNKNOWN,78,19,86,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/10/pu/004/004-1677364063.pdf,"GBAFARI VILLAGE, ABIRI OGUDU, IFE SOUTH, OSUN, Nigeria",7.3599797,4.6553679,0.1284558786449445,0.08125149774665412,64,62,59
OSUN,IFE SOUTH,ABIRI OGUDU,29-16-10-005,"COOP. STORE AREA, TOBA",102,338,True,-1,True,True,False,False,UNKNOWN,43,18,36,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/10/pu/005/005-1677366442.pdf,"COOP. STORE AREA, TOBA, ABIRI OGUDU, IFE SOUTH, OSUN, Nigeria",7.4848833,4.6285509,0.1306358577125385,0.08078345280114681,-1,-1,-1
OSUN,IFE SOUTH,ABIRI OGUDU,29-16-10-006,"COOP. STORE AREA, ITAMERIN",136,414,True,-1,False,True,False,False,UNKNOWN,63,6,64,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/10/pu/006/006-1677366348.pdf,"COOP. STORE AREA, ITAMERIN, ABIRI OGUDU, IFE SOUTH, OSUN, Nigeria",7.3599797,4.6553679,0.1284558786449445,0.08125149774665412,64,62,59
OSUN,IFE SOUTH,ABIRI OGUDU,29-16-10-008,COOP. STORE OGOGO AROWO KOMO,98,275,True,-1,False,False,False,False,UNKNOWN,40,0,48,6,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/10/pu/008/008-1677398490.pdf,"COOP. STORE OGOGO AROWO KOMO, ABIRI OGUDU, IFE SOUTH, OSUN, Nigeria",7.4848833,4.6285509,0.1306358577125385,0.08078345280114681,-1,-1,-1
OSUN,IFE SOUTH,ABIRI OGUDU,29-16-10-009,"ST. JOHN PRY. SCHOOL, OGUDU I",111,322,True,-1,True,False,False,False,UNKNOWN,57,3,45,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/10/pu/009/009-1677369235.pdf,"ST. JOHN PRY. SCHOOL, OGUDU I, ABIRI OGUDU, IFE SOUTH, OSUN, Nigeria",7.3599797,4.6553679,0.1284558786449445,0.08125149774665412,64,62,59
OSUN,IFE SOUTH,AYE,29-16-11-001,ADEREMI MEMORIAL COLLEGE I,190,628,True,-1,False,False,False,False,UNKNOWN,78,10,88,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/11/pu/001/001-1677369161.pdf,"ADEREMI MEMORIAL COLLEGE I, AYE, IFE SOUTH, OSUN, Nigeria",7.210145,4.5727598,0.12584076979620654,0.07980971441283741,-1,-1,60
OSUN,IFE SOUTH,AYE,29-16-11-002,ADEREMI MEMORIAL COLLEGE II,245,697,True,-1,False,True,False,False,UNKNOWN,119,8,113,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/11/pu/002/002-1677365915.pdf,"ADEREMI MEMORIAL COLLEGE II, AYE, IFE SOUTH, OSUN, Nigeria",7.210145,4.5727598,0.12584076979620654,0.07980971441283741,-1,-1,60
OSUN,IFE SOUTH,AYE,29-16-11-006,"PRY SCHOOL, OLOWOKERE",174,491,True,-1,False,False,False,False,UNKNOWN,61,4,97,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/11/pu/006/006-1677366549.pdf,"PRY SCHOOL, OLOWOKERE, AYE, IFE SOUTH, OSUN, Nigeria",7.210145,4.5727598,0.12584076979620654,0.07980971441283741,-1,-1,60
OSUN,IFE SOUTH,AYE,29-16-11-007,"BAPTIST DAY SCHOOL, IDI-OGUN",191,443,True,-1,False,False,False,False,UNKNOWN,118,1,68,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3719/ward/24557/pu/98483/98483-1677580641.pdf,"BAPTIST DAY SCHOOL, IDI-OGUN, AYE, IFE SOUTH, OSUN, Nigeria",7.1945732,4.5774904,0.1255689906157445,0.07989227895843225,-1,-1,60
OSUN,IFE SOUTH,AYE,29-16-11-008,IDI AKO VILLAGE,304,728,True,-1,False,False,False,False,UNKNOWN,155,4,157,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/11/pu/008/008-1677366979.pdf,"IDI AKO VILLAGE, AYE, IFE SOUTH, OSUN, Nigeria",7.2342305,4.5667949,0.12626114107319564,0.07970560726828518,-1,-1,-1
OSUN,IFE SOUTH,AYE,29-16-11-009,ATERE PRY. SCHOOL,185,398,True,-1,False,False,False,False,UNKNOWN,82,2,101,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3719/ward/24557/pu/98485/98485-1677574553.pdf,"ATERE PRY. SCHOOL, AYE, IFE SOUTH, OSUN, Nigeria",7.2152661,4.5715564,0.12593014985253043,0.0797887111206189,-1,-1,60
OSUN,IFE SOUTH,AYE,29-16-11-010,"ST. THOMAS PRY. SCHOOL, AJEBANDELE",154,497,True,-1,False,False,False,False,UNKNOWN,81,0,71,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/11/pu/010/010-1677366240.pdf,"ST. THOMAS PRY. SCHOOL, AJEBANDELE, AYE, IFE SOUTH, OSUN, Nigeria",7.3658217,4.6119635,0.128557840779846,0.0804939480568015,-1,-1,-1
OSUN,IFE SOUTH,AYE,29-16-11-011,"AMODO PRY SCHOOL, AMODO VILLAGE",181,506,True,-1,False,False,False,False,UNKNOWN,65,2,109,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/11/pu/011/011-1677368100.pdf,"AMODO PRY SCHOOL, AMODO VILLAGE, AYE, IFE SOUTH, OSUN, Nigeria",7.2448546,4.5747618,0.1264465665982568,0.07984465590446232,-1,-1,-1
OSUN,ILA,EJIGBO  I,29-17-01-001,"BAPTIST PRY. SCHOOL, OKE EJIGBO I",218,459,True,-1,False,False,False,False,UNKNOWN,109,1,106,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/97388/result_39705_1677935624_thumb.jpg,"BAPTIST PRY. SCHOOL, OKE EJIGBO I, EJIGBO  I, ILA, OSUN, Nigeria",7.868332,4.202408,0.13732830004003047,0.07334585611214987,-1,-1,-1
OSUN,ILA,EJIGBO  I,29-17-01-006,POST OFFICE,104,185,True,-1,False,False,False,False,UNKNOWN,51,0,52,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/97393/result_39710_1677943987_thumb.jpg,"POST OFFICE, EJIGBO  I, ILA, OSUN, Nigeria",8.0290542,4.8416936,0.14013343161107927,0.08450349469273732,-1,-1,-1
OSUN,ILA,EJIGBO  I,29-17-01-007,IGBONNIBI TOWN HALL I,222,413,True,-1,False,False,False,False,UNKNOWN,79,4,133,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/97394/result_39711_1677944376_thumb.jpg,"IGBONNIBI TOWN HALL I, EJIGBO  I, ILA, OSUN, Nigeria",8.0205988,4.8918609,0.13998585704150618,0.08537907925457308,-1,-1,50
OSUN,ILA,EJIGBO  I,29-17-01-008,IGBONNIBI TOWN HALL II,75,250,True,-1,False,False,False,False,UNKNOWN,35,2,36,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/97395/result_39712_1677944533_thumb.jpg,"IGBONNIBI TOWN HALL II, EJIGBO  I, ILA, OSUN, Nigeria",8.0205988,4.8918609,0.13998585704150618,0.08537907925457308,-1,-1,50
OSUN,ILA,EJIGBO  I,29-17-01-010,OJUDE ORANGUN II,170,397,True,-1,False,False,False,False,UNKNOWN,81,0,87,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/97397/result_39714_1677944805_thumb.jpg,"OJUDE ORANGUN II, EJIGBO  I, ILA, OSUN, Nigeria",8.0120727,4.8987523,0.13983704852415188,0.08549935687464501,54,54,50
OSUN,ILA,EJIGBO  I,29-17-01-013,ARAROMI II,128,208,True,-1,False,False,False,False,UNKNOWN,51,0,70,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/17/ward/01/pu/013/013-1677365926.pdf,"ARAROMI II, EJIGBO  I, ILA, OSUN, Nigeria",8.0290542,4.8416936,0.14013343161107927,0.08450349469273732,-1,-1,-1
OSUN,ILA,EJIGBO  I,29-17-01-014,BABA KERERE JUNCTION,276,561,True,-1,False,False,False,False,UNKNOWN,137,2,134,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/17/ward/01/pu/014/014-1677365555.pdf,"BABA KERERE JUNCTION, EJIGBO  I, ILA, OSUN, Nigeria",8.0290542,4.8416936,0.14013343161107927,0.08450349469273732,-1,-1,-1
OSUN,ILA,EJIGBO  I,29-17-01-015,IGBONNIBI HIGH SCHOOL,188,342,True,-1,False,False,False,False,UNKNOWN,69,5,107,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/17/ward/01/pu/015/015-1677364652.pdf,"IGBONNIBI HIGH SCHOOL, EJIGBO  I, ILA, OSUN, Nigeria",8.0205988,4.8918609,0.13998585704150618,0.08537907925457308,-1,-1,50
