State,LGA,Ward,PU-Code,PU-Name,Accredited_Voters,Registered_Voters,Results_Found,Transcription_Count,Result_Sheet_Stamped,Result_Sheet_Corrected,Result_Sheet_Invalid,Result_Sheet_Unclear,Result_Sheet_Unsigned,APC,LP,PDP,NNPP,Results_File,Full_Location,Latitude,Longitude
OSUN,IWO,OKE-OBA  II,29-23-15-010,"D.C. PRY. SCHOOL, IDI-IROKO VILLAGE II",64,117,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,26,0,35,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/23/ward/15/pu/010/010-1677364373.pdf,"D.C. PRY. SCHOOL, IDI-IROKO VILLAGE II, OKE-OBA  II, IWO, OSUN, Nigeria",7.6401303,4.1769749
OSUN,IWO,OKE-OBA  II,29-23-15-011,"D.C. SCHOOL, FORITAJE VILLAGE",220,358,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,117,0,87,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/23/ward/15/pu/011/011-1677367644.pdf,"D.C. SCHOOL, FORITAJE VILLAGE, OKE-OBA  II, IWO, OSUN, Nigeria",7.6401303,4.1769749
OSUN,IWO,OKE-OBA  II,29-23-15-012,"D.C. SCHOOL, ANARUN VILLAGE `",201,509,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,73,7,119,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/23/ward/15/pu/012/012-1677364513.pdf,"D.C. SCHOOL, ANARUN VILLAGE `, OKE-OBA  II, IWO, OSUN, Nigeria",7.6202821,4.0767324
OSUN,IWO,OKE-OBA  II,29-23-15-013,"D.C. PRY. SCHOOL, OYEDIRAN VILLAGE",201,390,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,116,2,80,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/23/ward/15/pu/013/013-1677362610.pdf,"D.C. PRY. SCHOOL, OYEDIRAN VILLAGE, OKE-OBA  II, IWO, OSUN, Nigeria",7.8941347,4.3082023
OSUN,IWO,OKE-OBA  II,29-23-15-014,"BAPTIST PRY. SCHOOL, OGBURO VILLAGE I",182,457,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,120,0,52,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/23/ward/15/pu/014/014-1677361747.pdf,"BAPTIST PRY. SCHOOL, OGBURO VILLAGE I, OKE-OBA  II, IWO, OSUN, Nigeria",7.6005845,4.1236818
OSUN,IWO,OKE-OBA  II,29-23-15-015,"BAPTIST PRY. SCHOOL, OGBURO VILLAGE II",183,438,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,134,1,40,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/23/ward/15/pu/015/015-1677370451.pdf,"BAPTIST PRY. SCHOOL, OGBURO VILLAGE II, OKE-OBA  II, IWO, OSUN, Nigeria",7.6005845,4.1236818
OSUN,IWO,OKE-OBA  II,29-23-15-018,AYEDE VILLAGE,137,245,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,89,0,46,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/23/ward/15/pu/018/018-1677363635.pdf,"AYEDE VILLAGE, OKE-OBA  II, IWO, OSUN, Nigeria",7.6401303,4.1769749
OSUN,IWO,OKE-OBA  II,29-23-15-019,"D.C PRY. SCHOOL, IDAMODU VILLAGE",195,334,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,73,1,111,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/23/ward/15/pu/019/019-1677365436.pdf,"D.C PRY. SCHOOL, IDAMODU VILLAGE, OKE-OBA  II, IWO, OSUN, Nigeria",7.6958723,4.1686078
OSUN,IWO,OKE-OBA  II,29-23-15-020,"BAPTIST PRY. SCHOOL, FAPO VILLAGE",181,299,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,98,2,79,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/23/ward/15/pu/020/020-1677372664.pdf,"BAPTIST PRY. SCHOOL, FAPO VILLAGE, OKE-OBA  II, IWO, OSUN, Nigeria",7.5952565,4.1042919
OSUN,IWO,OKE-OBA  II,29-23-15-021,JOLUEGAN VILLAGE,69,126,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,40,0,28,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/23/ward/15/pu/021/021-1677362665.pdf,"JOLUEGAN VILLAGE, OKE-OBA  II, IWO, OSUN, Nigeria",7.6401303,4.1769749
OSUN,OBOKUN,IBOKUN,29-24-01-002,IBOKUN N.U.D. PRY. SCHOOL,344,750,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,141,13,184,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3727/ward/24638/pu/99260/99260-1677600010.pdf,"IBOKUN N.U.D. PRY. SCHOOL, IBOKUN, OBOKUN, OSUN, Nigeria",7.7861256,4.7225793
OSUN,OBOKUN,IBOKUN,29-24-01-003,IBOKUN ST. PETER'S PRY. SCHOL,303,750,TRUE,-1,TRUE,FALSE,FALSE,FALSE,UNKNOWN,122,8,163,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/24/ward/01/pu/003/003-1677373798.pdf,"IBOKUN ST. PETER'S PRY. SCHOL, IBOKUN, OBOKUN, OSUN, Nigeria",7.7846104,4.7238073
OSUN,OBOKUN,IBOKUN,29-24-01-006,IBOKUN GRAMMAR SCHOOL,352,778,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,145,1,204,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3727/ward/24638/pu/99264/99264-1677601477.pdf,"IBOKUN GRAMMAR SCHOOL, IBOKUN, OBOKUN, OSUN, Nigeria",7.7767412,4.7288846
OSUN,OBOKUN,IBOKUN,29-24-01-007,IBOKUN COURT HALL,300,760,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,124,2,167,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/24/ward/01/pu/007/007-1677367464.pdf,"IBOKUN COURT HALL, IBOKUN, OBOKUN, OSUN, Nigeria",7.7877039,4.7625822
OSUN,OBOKUN,IBOKUN,29-24-01-008,IBOKUN DISPENSARY,315,815,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,120,2,190,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/24/ward/01/pu/008/008-1677369063.pdf,"IBOKUN DISPENSARY, IBOKUN, OBOKUN, OSUN, Nigeria",7.7862635,4.7281981
OSUN,OBOKUN,IPETU-ILE/ADAOWODE,29-24-02-002,IPETU-ILE METHODIST PRY. SCHOOL II,241,593,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,73,3,163,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/24/ward/02/pu/002/002-1677370569.pdf,"IPETU-ILE METHODIST PRY. SCHOOL II, IPETU-ILE/ADAOWODE, OBOKUN, OSUN, Nigeria",7.8167271,4.7355948
OSUN,OBOKUN,IPETU-ILE/ADAOWODE,29-24-02-004,OLOMU L.A. PRY. SCHOOL,149,278,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,50,1,96,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/24/ward/02/pu/004/004-1677372553.pdf,"OLOMU L.A. PRY. SCHOOL, IPETU-ILE/ADAOWODE, OBOKUN, OSUN, Nigeria",7.7987316,4.6700633
OSUN,OBOKUN,IPETU-ILE/ADAOWODE,29-24-02-006,OJA-TITUN L.A. PRY. SCHOOL,124,277,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,66,0,52,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/24/ward/02/pu/006/006-1677370997.pdf,"OJA-TITUN L.A. PRY. SCHOOL, IPETU-ILE/ADAOWODE, OBOKUN, OSUN, Nigeria",7.7535508,4.7512823
OSUN,OBOKUN,IPETU-ILE/ADAOWODE,29-24-02-007,"ERINJA,  ERINJA MARKET",228,464,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,87,1,139,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/24/ward/02/pu/007/007-1677372297.pdf,"ERINJA,  ERINJA MARKET, IPETU-ILE/ADAOWODE, OBOKUN, OSUN, Nigeria",7.8347464,4.7381013
OSUN,OBOKUN,ILAHUN/IKINYINWA,29-24-03-001,ILAHUN APOSTOLIC PRY. SCHOOL,293,624,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,81,2,206,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/24/ward/03/pu/001/001-1677364499.pdf,"ILAHUN APOSTOLIC PRY. SCHOOL, ILAHUN/IKINYINWA, OBOKUN, OSUN, Nigeria",7.7475657,4.7795149
OSUN,OBOKUN,ILAHUN/IKINYINWA,29-24-03-002,ILAHUN MATERNITY CENTRE,318,696,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,131,0,184,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/24/ward/03/pu/002/002-1677362342.pdf,"ILAHUN MATERNITY CENTRE, ILAHUN/IKINYINWA, OBOKUN, OSUN, Nigeria",7.846127,4.704718
OSUN,OBOKUN,ILAHUN/IKINYINWA,29-24-03-003,IKINYINWA ST. JOHN'S PRY. SCHOOL,227,509,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,43,1,182,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/24/ward/03/pu/003/003-1677362561.pdf,"IKINYINWA ST. JOHN'S PRY. SCHOOL, ILAHUN/IKINYINWA, OBOKUN, OSUN, Nigeria",7.7475657,4.7795149
OSUN,OBOKUN,ILAHUN/IKINYINWA,29-24-03-004,IKINYINWA TOWN HALL,211,496,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,63,10,13,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/24/ward/03/pu/004/004-1677359787.pdf,"IKINYINWA TOWN HALL, ILAHUN/IKINYINWA, OBOKUN, OSUN, Nigeria",7.7475657,4.7795149
OSUN,OBOKUN,ILAHUN/IKINYINWA,29-24-03-006,ITA-OSUN OPEN SPACE,98,227,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,59,0,35,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/24/ward/03/pu/006/006-1677360526.pdf,"ITA-OSUN OPEN SPACE, ILAHUN/IKINYINWA, OBOKUN, OSUN, Nigeria",7.7475657,4.7795149
OSUN,OBOKUN,ILASE/IDOMINASI,29-24-04-001,ILASE N.U.D. PRY. SCHOOL,278,842,TRUE,-1,TRUE,FALSE,FALSE,FALSE,UNKNOWN,35,3,235,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/24/ward/04/pu/001/001-1677365500.pdf,"ILASE N.U.D. PRY. SCHOOL, ILASE/IDOMINASI, OBOKUN, OSUN, Nigeria",7.7445696,4.6984965
OSUN,OBOKUN,ILASE/IDOMINASI,29-24-04-002,ILASE TOWN HALL,303,864,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,28,3,266,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/24/ward/04/pu/002/002-1677380529.pdf,"ILASE TOWN HALL, ILASE/IDOMINASI, OBOKUN, OSUN, Nigeria",7.7445696,4.6984965
OSUN,OBOKUN,ILASE/IDOMINASI,29-24-04-003,COKER MARKET SQUARE,196,621,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,94,3,90,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/24/ward/04/pu/003/003-1677378091.pdf,"COKER MARKET SQUARE, ILASE/IDOMINASI, OBOKUN, OSUN, Nigeria",7.7379881,4.6657027
OSUN,OBOKUN,ILASE/IDOMINASI,29-24-04-004,IPONDA L.A.PRY. SCHOOL,252,612,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,90,1,152,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/24/ward/04/pu/004/004-1677362178.pdf,"IPONDA L.A.PRY. SCHOOL, ILASE/IDOMINASI, OBOKUN, OSUN, Nigeria",7.7326903,4.7167596
OSUN,OBOKUN,ILASE/IDOMINASI,29-24-04-005,KILORU ANGLICAN PRY. SCHOOL,281,853,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,91,1,167,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/24/ward/04/pu/005/005-1677367142.pdf,"KILORU ANGLICAN PRY. SCHOOL, ILASE/IDOMINASI, OBOKUN, OSUN, Nigeria",7.7379881,4.6657027
OSUN,OBOKUN,ILASE/IDOMINASI,29-24-04-006,IREGUN METHODIST PRY. SCHOOL,306,777,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,89,4,203,3,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/24/ward/04/pu/006/006-1677365683.pdf,"IREGUN METHODIST PRY. SCHOOL, ILASE/IDOMINASI, OBOKUN, OSUN, Nigeria",7.6832427,4.7056071
OSUN,OBOKUN,ILASE/IDOMINASI,29-24-04-007,OORA L.A. PRY. SCHOOL,89,288,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,46,5,38,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/24/ward/04/pu/007/007-1677382021.pdf,"OORA L.A. PRY. SCHOOL, ILASE/IDOMINASI, OBOKUN, OSUN, Nigeria",7.7379881,4.6657027
OSUN,OBOKUN,ILASE/IDOMINASI,29-24-04-008,ALAFON OPEN SPACE,145,448,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,58,1,77,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/24/ward/04/pu/008/008-1677363499.pdf,"ALAFON OPEN SPACE, ILASE/IDOMINASI, OBOKUN, OSUN, Nigeria",7.7168,4.6489
OSUN,OBOKUN,ILASE/IDOMINASI,29-24-04-009,OLORUNDA L.A. SCHOOL,232,521,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,1,0,229,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/24/ward/04/pu/009/009-1677365411.pdf,"OLORUNDA L.A. SCHOOL, ILASE/IDOMINASI, OBOKUN, OSUN, Nigeria",7.7379881,4.6657027
OSUN,OBOKUN,ILASE/IDOMINASI,29-24-04-010,ONIYERE/KATI L.A. PRY. SCHOOL,100,292,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,44,1,52,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/24/ward/04/pu/010/010-1677364737.pdf,"ONIYERE/KATI L.A. PRY. SCHOOL, ILASE/IDOMINASI, OBOKUN, OSUN, Nigeria",7.7839639,4.6445749
OSUN,OBOKUN,ILASE/IDOMINASI,29-24-04-012,IDOMINASI TOWH HALL,253,699,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,97,7,139,2,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/24/ward/04/pu/012/012-1677364924.pdf,"IDOMINASI TOWH HALL, ILASE/IDOMINASI, OBOKUN, OSUN, Nigeria",7.6867855,4.7064151
OSUN,OBOKUN,ILASE/IDOMINASI,29-24-04-013,ILASE DISPENSARY,320,781,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,36,3,277,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/24/ward/04/pu/013/013-1677377369.pdf,"ILASE DISPENSARY, ILASE/IDOMINASI, OBOKUN, OSUN, Nigeria",7.7445696,4.6984965
OSUN,OBOKUN,EESUN/IDOOKO,29-24-05-001,EESUN MATERNITY CENTRE,276,616,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,137,3,121,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/24/ward/05/pu/001/001-1677366480.pdf,"EESUN MATERNITY CENTRE, EESUN/IDOOKO, OBOKUN, OSUN, Nigeria",7.6547289,4.8399318
OSUN,OBOKUN,EESUN/IDOOKO,29-24-05-002,IBALA MATERNITY CENTRE,300,721,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,151,1,143,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/24/ward/05/pu/002/002-1677368274.pdf,"IBALA MATERNITY CENTRE, EESUN/IDOOKO, OBOKUN, OSUN, Nigeria",7.7033064,4.7293731
OSUN,OBOKUN,EESUN/IDOOKO,29-24-05-003,IJANA L.A. PRY. SCHOOL,317,726,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,136,4,144,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/24/ward/05/pu/003/003-1677368486.pdf,"IJANA L.A. PRY. SCHOOL, EESUN/IDOOKO, OBOKUN, OSUN, Nigeria",7.7331161,4.7165172
OSUN,OBOKUN,EESUN/IDOOKO,29-24-05-004,IJAREGBE METHODIST PRY. SCHOOL,314,791,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,135,8,159,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/24/ward/05/pu/004/004-1677367149.pdf,"IJAREGBE METHODIST PRY. SCHOOL, EESUN/IDOOKO, OBOKUN, OSUN, Nigeria",7.6862035,4.7594513
OSUN,OBOKUN,EESUN/IDOOKO,29-24-05-005,IDO-OKO GRAMMAR SCHOOL,239,638,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,102,5,118,2,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/24/ward/05/pu/005/005-1677365851.pdf,"IDO-OKO GRAMMAR SCHOOL, EESUN/IDOOKO, OBOKUN, OSUN, Nigeria",7.7158145,4.7428915
OSUN,OBOKUN,EESUN/IDOOKO,29-24-05-006,AYETORO OPEN SPACE,216,564,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,87,1,124,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/24/ward/05/pu/006/006-1677367035.pdf,"AYETORO OPEN SPACE, EESUN/IDOOKO, OBOKUN, OSUN, Nigeria",7.7047062,4.7381013
OSUN,OBOKUN,IMESI-ILE,29-24-06-002,IMESI-ILE TOWN HALL,253,699,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,80,4,159,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/24/ward/06/pu/002/002-1677364662.pdf,"IMESI-ILE TOWN HALL, IMESI-ILE, OBOKUN, OSUN, Nigeria",7.8326871,4.8303538
OSUN,OBOKUN,IMESI-ILE,29-24-06-003,IMESI-ILE RURAL HEALTH CENTRE,211,483,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,64,7,134,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/24/ward/06/pu/003/003-1677363745.pdf,"IMESI-ILE RURAL HEALTH CENTRE, IMESI-ILE, OBOKUN, OSUN, Nigeria",7.8335742,4.8416936
OSUN,OBOKUN,IMESI-ILE,29-24-06-006,IMESI-ILE L.A. SCHOOL  I,151,351,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,62,7,82,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/24/ward/06/pu/006/006-1677368017.pdf,"IMESI-ILE L.A. SCHOOL  I, IMESI-ILE, OBOKUN, OSUN, Nigeria",7.8326871,4.8303538
OSUN,OBOKUN,IMESI-ILE,29-24-06-007,IMESI-ILE L.A. SCHOOL  II,180,356,TRUE,-1,TRUE,FALSE,FALSE,FALSE,UNKNOWN,53,7,105,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/24/ward/06/pu/007/007-1677358552.pdf,"IMESI-ILE L.A. SCHOOL  II, IMESI-ILE, OBOKUN, OSUN, Nigeria",7.8326871,4.8303538
OSUN,OBOKUN,IMESI-ILE,29-24-06-008,IMESI-ILE MARKET SQUARE,196,465,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,69,5,114,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/24/ward/06/pu/008/008-1677359076.pdf,"IMESI-ILE MARKET SQUARE, IMESI-ILE, OBOKUN, OSUN, Nigeria",7.8326871,4.8303538
OSUN,OBOKUN,ESA-OKE,29-24-07-002,ESA-OKE ST. JOSEPH'S SCHOOL,279,919,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,106,7,161,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/24/ward/07/pu/002/002-1677366698.pdf,"ESA-OKE ST. JOSEPH'S SCHOOL, ESA-OKE, OBOKUN, OSUN, Nigeria",7.7590044,4.8965121
OSUN,OBOKUN,ESA-OKE,29-24-07-003,ESA-OKE ST. PETER'S PRY. SCHOOL,257,579,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,79,4,149,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/24/ward/07/pu/003/003-1677365585.pdf,"ESA-OKE ST. PETER'S PRY. SCHOOL, ESA-OKE, OBOKUN, OSUN, Nigeria",7.7590044,4.8965121
OSUN,OBOKUN,ESA-OKE,29-24-07-004,ESA-OKE UNITED SCHOOL,338,750,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,115,2,207,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/24/ward/07/pu/004/004-1677379253.pdf,"ESA-OKE UNITED SCHOOL, ESA-OKE, OBOKUN, OSUN, Nigeria",7.7590044,4.8965121
OSUN,OBOKUN,ESA-OKE,29-24-07-005,ESA-OKE AFRICAN CHURCH PRY. SCHOOL I,272,638,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,87,2,181,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/24/ward/07/pu/005/005-1677369168.pdf,"ESA-OKE AFRICAN CHURCH PRY. SCHOOL I, ESA-OKE, OBOKUN, OSUN, Nigeria",7.7590044,4.8965121
OSUN,OBOKUN,ESA-OKE,29-24-07-006,ESA-OKE AFRICAN CHURCH PRY. SCHOOL II,299,575,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,108,4,180,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/24/ward/07/pu/006/006-1677380722.pdf,"ESA-OKE AFRICAN CHURCH PRY. SCHOOL II, ESA-OKE, OBOKUN, OSUN, Nigeria",7.7590044,4.8965121
OSUN,OBOKUN,ESA-OKE,29-24-07-007,ESA-OKE L.A. SCHOOL  I,395,750,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,87,2,301,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/24/ward/07/pu/007/007-1677366420.pdf,"ESA-OKE L.A. SCHOOL  I, ESA-OKE, OBOKUN, OSUN, Nigeria",7.7590044,4.8965121
OSUN,OBOKUN,ESA-OKE,29-24-07-008,ESA-OKE L.A. SCHOOL  II,225,466,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,62,5,150,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/24/ward/07/pu/008/008-1677365899.pdf,"ESA-OKE L.A. SCHOOL  II, ESA-OKE, OBOKUN, OSUN, Nigeria",7.7590044,4.8965121
OSUN,OBOKUN,ESA-OKE,29-24-07-009,OJA-OKO OPEN SPACE,407,862,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,114,2,286,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/24/ward/07/pu/009/009-1677365677.pdf,"OJA-OKO OPEN SPACE, ESA-OKE, OBOKUN, OSUN, Nigeria",7.7590044,4.8965121
OSUN,OBOKUN,ESA-OKE,29-24-07-010,ESA-OKE GRAMMAR SCHOOL,326,869,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,79,7,212,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/24/ward/07/pu/010/010-1677365671.pdf,"ESA-OKE GRAMMAR SCHOOL, ESA-OKE, OBOKUN, OSUN, Nigeria",7.7498575,4.8875223
OSUN,OBOKUN,ESA-OKE,29-24-07-011,ESA-OKE FARM SETTLEMENT,202,592,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,91,5,100,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/24/ward/07/pu/011/011-1677367308.pdf,"ESA-OKE FARM SETTLEMENT, ESA-OKE, OBOKUN, OSUN, Nigeria",7.7590044,4.8965121
OSUN,OBOKUN,ESA-OKE,29-24-07-012,OKE-TAFIA PRIMARY SCHOOL,336,697,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,106,0,223,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/24/ward/07/pu/012/012-1677366765.pdf,"OKE-TAFIA PRIMARY SCHOOL, ESA-OKE, OBOKUN, OSUN, Nigeria",7.763574,4.896008
OSUN,OBOKUN,ESA-OKE,29-24-07-013,IDO AYEGUNLE PRY. SCHOOL,241,553,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,84,0,148,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/24/ward/07/pu/013/013-1677365825.pdf,"IDO AYEGUNLE PRY. SCHOOL, ESA-OKE, OBOKUN, OSUN, Nigeria",7.7590044,4.8965121
OSUN,OBOKUN,OTAN-ILE,29-24-08-001,OTAN-ILE IMUO PRY. SCHOOL,384,909,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,180,7,184,1,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3727/ward/24645/pu/99322/99322-1677602535.pdf,"OTAN-ILE IMUO PRY. SCHOOL, OTAN-ILE, OBOKUN, OSUN, Nigeria",7.815332,4.7769256
OSUN,OBOKUN,OTAN-ILE,29-24-08-002,OTAN-ILE MARKET SQUARE,208,498,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,111,3,93,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/24/ward/08/pu/002/002-1677373833.pdf,"OTAN-ILE MARKET SQUARE, OTAN-ILE, OBOKUN, OSUN, Nigeria",7.7909088,4.7868526
OSUN,OBOKUN,OTAN-ILE,29-24-08-003,OTAN-ILE N.U.D. SCHOOL,153,311,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,86,1,65,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/24/ward/08/pu/003/003-1677371424.pdf,"OTAN-ILE N.U.D. SCHOOL, OTAN-ILE, OBOKUN, OSUN, Nigeria",7.815332,4.7769256
OSUN,OBOKUN,OTAN-ILE,29-24-08-004,OTAN-ILE COOPERATIVE STORE,206,447,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,48,3,148,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/24/ward/08/pu/004/004-1677373492.pdf,"OTAN-ILE COOPERATIVE STORE, OTAN-ILE, OBOKUN, OSUN, Nigeria",7.815332,4.7769256
OSUN,OBOKUN,OTAN-ILE,29-24-08-006,OTAN-ILE TOWN HALL,225,492,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,98,3,114,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/24/ward/08/pu/006/006-1677379054.pdf,"OTAN-ILE TOWN HALL, OTAN-ILE, OBOKUN, OSUN, Nigeria",7.815332,4.7769256
